,ICAO Code_origin,ICAO Code_destination,Origin,Destination,Line,Total_flights_AC_1,Total_flights_AC_2,Total_flights_AC_3,Total_pax,OD_pair
999,EGPH,EDDF,POINT (-3.3725 55.95),POINT (8.570600000000001 50.0333),"LINESTRING (-3.3725 55.95, 8.570600000000001 50.0333)",1.0,-0.0,0.0,27.0,EDDF_EGPH
1000,EGPH,KJFK,POINT (-3.3725 55.95),POINT (-73.77970000000001 40.6446),"LINESTRING (-3.3725 55.95, -73.77970000000001 40.6446)",0.0,1.0,0.0,48.0,EGPH_KJFK
1001,EGPH,SBGL,POINT (-3.3725 55.95),POINT (-43.2566 -22.8053),"LINESTRING (-3.3725 55.95, -43.2566 -22.8053)",0.0,0.0,0.0,0.0,EGPH_SBGL
1002,EGPH,LEMD,POINT (-3.3725 55.95),POINT (-3.5626 40.4719),"LINESTRING (-3.3725 55.95, -3.5626 40.4719)",1.0,-0.0,0.0,32.0,EGPH_LEMD
1003,EGPH,ZSPD,POINT (-3.3725 55.95),POINT (121.8083 31.1443),"LINESTRING (-3.3725 55.95, 121.8083 31.1443)",0.0,0.0,0.0,0.0,EGPH_ZSPD
1004,EGPH,OMDB,POINT (-3.3725 55.95),POINT (55.3641 25.2566),"LINESTRING (-3.3725 55.95, 55.3641 25.2566)",0.0,0.0,0.0,0.0,EGPH_OMDB
1005,EGPH,LTFM,POINT (-3.3725 55.95),POINT (28.7425 41.2593),"LINESTRING (-3.3725 55.95, 28.7425 41.2593)",1.0,-0.0,0.0,39.0,EGPH_LTFM
1006,EGPH,ZBAA,POINT (-3.3725 55.95),POINT (116.6031 40.0799),"LINESTRING (-3.3725 55.95, 116.6031 40.0799)",0.0,0.0,0.0,0.0,EGPH_ZBAA
1007,EGPH,VIDP,POINT (-3.3725 55.95),POINT (77.1006 28.5567),"LINESTRING (-3.3725 55.95, 77.1006 28.5567)",0.0,0.0,0.0,0.0,EGPH_VIDP
1008,EGPH,EFRO,POINT (-3.3725 55.95),POINT (25.8275 66.55800000000001),"LINESTRING (-3.3725 55.95, 25.8275 66.55800000000001)",0.0,0.0,0.0,0.0,EFRO_EGPH
1009,EGPH,EHEH,POINT (-3.3725 55.95),POINT (5.3784 51.4505),"LINESTRING (-3.3725 55.95, 5.3784 51.4505)",0.0,0.0,0.0,0.0,EGPH_EHEH
1010,EGPH,EFHK,POINT (-3.3725 55.95),POINT (24.9633 60.3172),"LINESTRING (-3.3725 55.95, 24.9633 60.3172)",-0.0,-0.0,0.0,-0.0,EFHK_EGPH
1011,EGPH,LDZA,POINT (-3.3725 55.95),POINT (16.0675 45.7407),"LINESTRING (-3.3725 55.95, 16.0675 45.7407)",0.0,0.0,0.0,0.0,EGPH_LDZA
1012,EGPH,EBBR,POINT (-3.3725 55.95),POINT (4.4859 50.9002),"LINESTRING (-3.3725 55.95, 4.4859 50.9002)",1.0,-0.0,0.0,26.0,EBBR_EGPH
1013,EGPH,EIDW,POINT (-3.3725 55.95),POINT (-6.2701 53.4213),"LINESTRING (-3.3725 55.95, -6.2701 53.4213)",1.0,-0.0,0.0,36.0,EGPH_EIDW
1014,EGPH,LGAV,POINT (-3.3725 55.95),POINT (23.948 37.9362),"LINESTRING (-3.3725 55.95, 23.948 37.9362)",-0.0,-0.0,0.0,-0.0,EGPH_LGAV
1015,EGPH,BIKF,POINT (-3.3725 55.95),POINT (-21.9466 64.1318),"LINESTRING (-3.3725 55.95, -21.9466 64.1318)",0.0,0.0,0.0,0.0,BIKF_EGPH
1016,EGPH,EETN,POINT (-3.3725 55.95),POINT (24.8165 59.4144),"LINESTRING (-3.3725 55.95, 24.8165 59.4144)",0.0,0.0,0.0,0.0,EETN_EGPH
1017,EGPH,LKPR,POINT (-3.3725 55.95),POINT (14.2632 50.1018),"LINESTRING (-3.3725 55.95, 14.2632 50.1018)",-0.0,-0.0,0.0,-0.0,EGPH_LKPR
1018,EGPH,FACT,POINT (-3.3725 55.95),POINT (18.6021 -33.9715),"LINESTRING (-3.3725 55.95, 18.6021 -33.9715)",0.0,0.0,0.0,0.0,EGPH_FACT
1019,EGPH,ESSA,POINT (-3.3725 55.95),POINT (17.9186 59.6519),"LINESTRING (-3.3725 55.95, 17.9186 59.6519)",1.0,-0.0,0.0,24.0,EGPH_ESSA
1021,EGPH,LFQQ,POINT (-3.3725 55.95),POINT (3.1025 50.5669),"LINESTRING (-3.3725 55.95, 3.1025 50.5669)",0.0,-0.0,0.0,0.0,EGPH_LFQQ
1022,EGPH,LPPT,POINT (-3.3725 55.95),POINT (-9.135899999999999 38.7813),"LINESTRING (-3.3725 55.95, -9.135899999999999 38.7813)",0.0,0.0,0.0,0.0,EGPH_LPPT
1023,LFQQ,LIRF,POINT (3.1025 50.5669),POINT (12.239712 41.77354),"LINESTRING (3.1025 50.5669, 12.239712 41.77354)",1.0,-0.0,-0.0,46.0,LFQQ_LIRF
1024,LFQQ,EDDT,POINT (3.1025 50.5669),POINT (13.2877 52.5597),"LINESTRING (3.1025 50.5669, 13.2877 52.5597)",1.0,-0.0,-0.0,56.0,EDDT_LFQQ
1025,LFQQ,RJAA,POINT (3.1025 50.5669),POINT (140.3843 35.7702),"LINESTRING (3.1025 50.5669, 140.3843 35.7702)",0.0,0.0,0.0,-0.0,LFQQ_RJAA
1026,LFQQ,EDDM,POINT (3.1025 50.5669),POINT (11.7861 48.3538),"LINESTRING (3.1025 50.5669, 11.7861 48.3538)",1.0,-0.0,-0.0,52.0,EDDM_LFQQ
1027,LFQQ,LFPG,POINT (3.1025 50.5669),POINT (2.55 49.0128),"LINESTRING (3.1025 50.5669, 2.55 49.0128)",3.0,0.0,-0.0,164.0,LFPG_LFQQ
1028,LFQQ,SAEZ,POINT (3.1025 50.5669),POINT (-58.5373 -34.8165),"LINESTRING (3.1025 50.5669, -58.5373 -34.8165)",0.0,0.0,0.0,0.0,LFQQ_SAEZ
1029,LFQQ,CYYZ,POINT (3.1025 50.5669),POINT (-79.61450000000001 43.6817),"LINESTRING (3.1025 50.5669, -79.61450000000001 43.6817)",0.0,0.0,0.0,0.0,CYYZ_LFQQ
1030,LFQQ,MMMX,POINT (3.1025 50.5669),POINT (-99.0719 19.4361),"LINESTRING (3.1025 50.5669, -99.0719 19.4361)",0.0,0.0,0.0,0.0,LFQQ_MMMX
1031,LFQQ,CYVR,POINT (3.1025 50.5669),POINT (-123.1788 49.1951),"LINESTRING (3.1025 50.5669, -123.1788 49.1951)",0.0,0.0,0.0,0.0,CYVR_LFQQ
1032,LFQQ,EDDF,POINT (3.1025 50.5669),POINT (8.570600000000001 50.0333),"LINESTRING (3.1025 50.5669, 8.570600000000001 50.0333)",1.0,-0.0,-0.0,56.0,EDDF_LFQQ
1033,LFQQ,KJFK,POINT (3.1025 50.5669),POINT (-73.77970000000001 40.6446),"LINESTRING (3.1025 50.5669, -73.77970000000001 40.6446)",0.0,1.0,-0.0,77.0,KJFK_LFQQ
1034,LFQQ,SBGL,POINT (3.1025 50.5669),POINT (-43.2566 -22.8053),"LINESTRING (3.1025 50.5669, -43.2566 -22.8053)",0.0,0.0,0.0,0.0,LFQQ_SBGL
1035,LFQQ,LEMD,POINT (3.1025 50.5669),POINT (-3.5626 40.4719),"LINESTRING (3.1025 50.5669, -3.5626 40.4719)",1.0,-0.0,-0.0,56.0,LEMD_LFQQ
1036,LFQQ,ZSPD,POINT (3.1025 50.5669),POINT (121.8083 31.1443),"LINESTRING (3.1025 50.5669, 121.8083 31.1443)",0.0,0.0,0.0,0.0,LFQQ_ZSPD
1037,LFQQ,OMDB,POINT (3.1025 50.5669),POINT (55.3641 25.2566),"LINESTRING (3.1025 50.5669, 55.3641 25.2566)",0.0,0.0,0.0,0.0,LFQQ_OMDB
1038,LFQQ,LTFM,POINT (3.1025 50.5669),POINT (28.7425 41.2593),"LINESTRING (3.1025 50.5669, 28.7425 41.2593)",-0.0,1.0,-0.0,83.0,LFQQ_LTFM
1039,LFQQ,ZBAA,POINT (3.1025 50.5669),POINT (116.6031 40.0799),"LINESTRING (3.1025 50.5669, 116.6031 40.0799)",0.0,0.0,0.0,0.0,LFQQ_ZBAA
1040,LFQQ,VIDP,POINT (3.1025 50.5669),POINT (77.1006 28.5567),"LINESTRING (3.1025 50.5669, 77.1006 28.5567)",0.0,0.0,0.0,0.0,LFQQ_VIDP
1041,LFQQ,EFRO,POINT (3.1025 50.5669),POINT (25.8275 66.55800000000001),"LINESTRING (3.1025 50.5669, 25.8275 66.55800000000001)",0.0,0.0,0.0,0.0,EFRO_LFQQ
1042,LFQQ,EHEH,POINT (3.1025 50.5669),POINT (5.3784 51.4505),"LINESTRING (3.1025 50.5669, 5.3784 51.4505)",1.0,-0.0,-0.0,25.0,EHEH_LFQQ
1043,LFQQ,EFHK,POINT (3.1025 50.5669),POINT (24.9633 60.3172),"LINESTRING (3.1025 50.5669, 24.9633 60.3172)",1.0,-0.0,-0.0,28.0,EFHK_LFQQ
1044,LFQQ,LDZA,POINT (3.1025 50.5669),POINT (16.0675 45.7407),"LINESTRING (3.1025 50.5669, 16.0675 45.7407)",1.0,-0.0,-0.0,22.0,LDZA_LFQQ
1045,LFQQ,EBBR,POINT (3.1025 50.5669),POINT (4.4859 50.9002),"LINESTRING (3.1025 50.5669, 4.4859 50.9002)",1.0,-0.0,-0.0,56.0,EBBR_LFQQ
1046,LFQQ,EIDW,POINT (3.1025 50.5669),POINT (-6.2701 53.4213),"LINESTRING (3.1025 50.5669, -6.2701 53.4213)",1.0,-0.0,-0.0,50.0,EIDW_LFQQ
1047,LFQQ,LGAV,POINT (3.1025 50.5669),POINT (23.948 37.9362),"LINESTRING (3.1025 50.5669, 23.948 37.9362)",1.0,-0.0,-0.0,43.0,LFQQ_LGAV
1048,LFQQ,BIKF,POINT (3.1025 50.5669),POINT (-21.9466 64.1318),"LINESTRING (3.1025 50.5669, -21.9466 64.1318)",0.0,0.0,0.0,0.0,BIKF_LFQQ
1049,LFQQ,EETN,POINT (3.1025 50.5669),POINT (24.8165 59.4144),"LINESTRING (3.1025 50.5669, 24.8165 59.4144)",0.0,0.0,0.0,0.0,EETN_LFQQ
1050,LFQQ,LKPR,POINT (3.1025 50.5669),POINT (14.2632 50.1018),"LINESTRING (3.1025 50.5669, 14.2632 50.1018)",1.0,-0.0,-0.0,33.0,LFQQ_LKPR
1051,LFQQ,FACT,POINT (3.1025 50.5669),POINT (18.6021 -33.9715),"LINESTRING (3.1025 50.5669, 18.6021 -33.9715)",0.0,0.0,0.0,0.0,FACT_LFQQ
1052,LFQQ,ESSA,POINT (3.1025 50.5669),POINT (17.9186 59.6519),"LINESTRING (3.1025 50.5669, 17.9186 59.6519)",1.0,-0.0,-0.0,36.0,ESSA_LFQQ
1053,LFQQ,EGPH,POINT (3.1025 50.5669),POINT (-3.3725 55.95),"LINESTRING (3.1025 50.5669, -3.3725 55.95)",0.0,-0.0,-0.0,0.0,EGPH_LFQQ
1055,LFQQ,LPPT,POINT (3.1025 50.5669),POINT (-9.135899999999999 38.7813),"LINESTRING (3.1025 50.5669, -9.135899999999999 38.7813)",1.0,-0.0,-0.0,31.0,LFQQ_LPPT
1056,LPPT,LIRF,POINT (-9.135899999999999 38.7813),POINT (12.239712 41.77354),"LINESTRING (-9.135899999999999 38.7813, 12.239712 41.77354)",1.0,-0.0,-0.0,52.0,LIRF_LPPT
1057,LPPT,EDDT,POINT (-9.135899999999999 38.7813),POINT (13.2877 52.5597),"LINESTRING (-9.135899999999999 38.7813, 13.2877 52.5597)",1.0,-0.0,-0.0,51.0,EDDT_LPPT
1058,LPPT,RJAA,POINT (-9.135899999999999 38.7813),POINT (140.3843 35.7702),"LINESTRING (-9.135899999999999 38.7813, 140.3843 35.7702)",0.0,0.0,1.0,86.0,LPPT_RJAA
1059,LPPT,EDDM,POINT (-9.135899999999999 38.7813),POINT (11.7861 48.3538),"LINESTRING (-9.135899999999999 38.7813, 11.7861 48.3538)",1.0,-0.0,-0.0,44.0,EDDM_LPPT
1060,LPPT,LFPG,POINT (-9.135899999999999 38.7813),POINT (2.55 49.0128),"LINESTRING (-9.135899999999999 38.7813, 2.55 49.0128)",-0.0,1.0,-0.0,114.0,LFPG_LPPT
1061,LPPT,SAEZ,POINT (-9.135899999999999 38.7813),POINT (-58.5373 -34.8165),"LINESTRING (-9.135899999999999 38.7813, -58.5373 -34.8165)",0.0,0.0,0.0,0.0,LPPT_SAEZ
1062,LPPT,CYYZ,POINT (-9.135899999999999 38.7813),POINT (-79.61450000000001 43.6817),"LINESTRING (-9.135899999999999 38.7813, -79.61450000000001 43.6817)",0.0,0.0,0.0,0.0,CYYZ_LPPT
1063,LPPT,MMMX,POINT (-9.135899999999999 38.7813),POINT (-99.0719 19.4361),"LINESTRING (-9.135899999999999 38.7813, -99.0719 19.4361)",0.0,0.0,0.0,0.0,LPPT_MMMX
1064,LPPT,CYVR,POINT (-9.135899999999999 38.7813),POINT (-123.1788 49.1951),"LINESTRING (-9.135899999999999 38.7813, -123.1788 49.1951)",0.0,0.0,0.0,0.0,CYVR_LPPT
1065,LPPT,EDDF,POINT (-9.135899999999999 38.7813),POINT (8.570600000000001 50.0333),"LINESTRING (-9.135899999999999 38.7813, 8.570600000000001 50.0333)",1.0,-0.0,-0.0,43.0,EDDF_LPPT
1066,LPPT,KJFK,POINT (-9.135899999999999 38.7813),POINT (-73.77970000000001 40.6446),"LINESTRING (-9.135899999999999 38.7813, -73.77970000000001 40.6446)",0.0,1.0,-0.0,94.0,KJFK_LPPT
1067,LPPT,SBGL,POINT (-9.135899999999999 38.7813),POINT (-43.2566 -22.8053),"LINESTRING (-9.135899999999999 38.7813, -43.2566 -22.8053)",0.0,0.0,0.0,0.0,LPPT_SBGL
1068,LPPT,LEMD,POINT (-9.135899999999999 38.7813),POINT (-3.5626 40.4719),"LINESTRING (-9.135899999999999 38.7813, -3.5626 40.4719)",0.0,1.0,-0.0,98.0,LEMD_LPPT
1069,LPPT,ZSPD,POINT (-9.135899999999999 38.7813),POINT (121.8083 31.1443),"LINESTRING (-9.135899999999999 38.7813, 121.8083 31.1443)",0.0,0.0,0.0,-0.0,LPPT_ZSPD
1070,LPPT,OMDB,POINT (-9.135899999999999 38.7813),POINT (55.3641 25.2566),"LINESTRING (-9.135899999999999 38.7813, 55.3641 25.2566)",0.0,0.0,0.0,0.0,LPPT_OMDB
1071,LPPT,LTFM,POINT (-9.135899999999999 38.7813),POINT (28.7425 41.2593),"LINESTRING (-9.135899999999999 38.7813, 28.7425 41.2593)",1.0,-0.0,-0.0,56.0,LPPT_LTFM
1072,LPPT,ZBAA,POINT (-9.135899999999999 38.7813),POINT (116.6031 40.0799),"LINESTRING (-9.135899999999999 38.7813, 116.6031 40.0799)",0.0,0.0,0.0,0.0,LPPT_ZBAA
1073,LPPT,VIDP,POINT (-9.135899999999999 38.7813),POINT (77.1006 28.5567),"LINESTRING (-9.135899999999999 38.7813, 77.1006 28.5567)",0.0,0.0,0.0,-0.0,LPPT_VIDP
1074,LPPT,EFRO,POINT (-9.135899999999999 38.7813),POINT (25.8275 66.55800000000001),"LINESTRING (-9.135899999999999 38.7813, 25.8275 66.55800000000001)",0.0,0.0,0.0,0.0,EFRO_LPPT
1075,LPPT,EHEH,POINT (-9.135899999999999 38.7813),POINT (5.3784 51.4505),"LINESTRING (-9.135899999999999 38.7813, 5.3784 51.4505)",-0.0,-0.0,-0.0,-0.0,EHEH_LPPT
1076,LPPT,EFHK,POINT (-9.135899999999999 38.7813),POINT (24.9633 60.3172),"LINESTRING (-9.135899999999999 38.7813, 24.9633 60.3172)",0.0,0.0,0.0,0.0,EFHK_LPPT
1077,LPPT,LDZA,POINT (-9.135899999999999 38.7813),POINT (16.0675 45.7407),"LINESTRING (-9.135899999999999 38.7813, 16.0675 45.7407)",-0.0,-0.0,-0.0,-0.0,LDZA_LPPT
1078,LPPT,EBBR,POINT (-9.135899999999999 38.7813),POINT (4.4859 50.9002),"LINESTRING (-9.135899999999999 38.7813, 4.4859 50.9002)",1.0,-0.0,-0.0,42.0,EBBR_LPPT
1079,LPPT,EIDW,POINT (-9.135899999999999 38.7813),POINT (-6.2701 53.4213),"LINESTRING (-9.135899999999999 38.7813, -6.2701 53.4213)",1.0,-0.0,-0.0,46.0,EIDW_LPPT
1080,LPPT,LGAV,POINT (-9.135899999999999 38.7813),POINT (23.948 37.9362),"LINESTRING (-9.135899999999999 38.7813, 23.948 37.9362)",1.0,-0.0,-0.0,39.0,LGAV_LPPT
1081,LPPT,BIKF,POINT (-9.135899999999999 38.7813),POINT (-21.9466 64.1318),"LINESTRING (-9.135899999999999 38.7813, -21.9466 64.1318)",0.0,0.0,0.0,0.0,BIKF_LPPT
1082,LPPT,EETN,POINT (-9.135899999999999 38.7813),POINT (24.8165 59.4144),"LINESTRING (-9.135899999999999 38.7813, 24.8165 59.4144)",0.0,0.0,0.0,0.0,EETN_LPPT
1083,LPPT,LKPR,POINT (-9.135899999999999 38.7813),POINT (14.2632 50.1018),"LINESTRING (-9.135899999999999 38.7813, 14.2632 50.1018)",1.0,-0.0,-0.0,28.0,LKPR_LPPT
1084,LPPT,FACT,POINT (-9.135899999999999 38.7813),POINT (18.6021 -33.9715),"LINESTRING (-9.135899999999999 38.7813, 18.6021 -33.9715)",0.0,0.0,0.0,0.0,FACT_LPPT
1085,LPPT,ESSA,POINT (-9.135899999999999 38.7813),POINT (17.9186 59.6519),"LINESTRING (-9.135899999999999 38.7813, 17.9186 59.6519)",1.0,-0.0,-0.0,39.0,ESSA_LPPT
1086,LPPT,EGPH,POINT (-9.135899999999999 38.7813),POINT (-3.3725 55.95),"LINESTRING (-9.135899999999999 38.7813, -3.3725 55.95)",0.0,0.0,0.0,0.0,EGPH_LPPT
1087,LPPT,LFQQ,POINT (-9.135899999999999 38.7813),POINT (3.1025 50.5669),"LINESTRING (-9.135899999999999 38.7813, 3.1025 50.5669)",1.0,-0.0,-0.0,38.0,LFQQ_LPPT
